Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2023-04-09 07:00:00,Italy,Italy,IT,212.11,283.76,53.72,48.22,,false,
2023-04-09 08:00:00,Italy,Italy,IT,185.32,251.59,59.58,55.24,,false,
2023-04-09 09:00:00,Italy,Italy,IT,172.99,236.81,62.21,57.97,,false,
2023-04-09 10:00:00,Italy,Italy,IT,162.01,222.99,64.85,61.47,,false,
2023-04-09 11:00:00,Italy,Italy,IT,141.12,197.39,69.88,66.57,,false,
2023-04-09 12:00:00,Italy,Italy,IT,140.41,196.36,70.09,67.11,,false,
2023-04-09 13:00:00,Italy,Italy,IT,145.07,201.65,68.99,65.74,,false,
2023-04-09 14:00:00,Italy,Italy,IT,161.77,221.77,65.26,60.89,,false,
2023-04-09 15:00:00,Italy,Italy,IT,182.99,247.28,60.52,53.36,,false,
2023-04-09 16:00:00,Italy,Italy,IT,236.38,311.76,48.07,40.39,,false,
2023-04-09 17:00:00,Italy,Italy,IT,258.39,337.59,42.93,35,,false,
2023-04-09 18:00:00,Italy,Italy,IT,250.83,326.74,45.12,36.52,,false,
2023-04-09 19:00:00,Italy,Italy,IT,259.45,338.38,42.8,34.55,,false,
2023-04-09 20:00:00,Italy,Italy,IT,252.87,330.47,44.49,34.91,,false,
2023-04-09 21:00:00,Italy,Italy,IT,256.74,335.37,44.13,34.84,,false,
2023-04-09 22:00:00,Italy,Italy,IT,220.93,290.12,53.46,39.37,,false,
2023-04-09 23:00:00,Italy,Italy,IT,224.34,294.65,52.62,39.83,,false,
2023-04-10 00:00:00,Italy,Italy,IT,237.75,310.28,50.38,39.89,,false,
2023-04-10 01:00:00,Italy,Italy,IT,234.86,306.83,50.96,40.44,,false,
2023-04-10 02:00:00,Italy,Italy,IT,228.87,299.47,52.19,41.67,,false,
2023-04-10 03:00:00,Italy,Italy,IT,223.84,294.01,52.7,42.66,,false,
2023-04-10 04:00:00,Italy,Italy,IT,219.9,289.48,53.24,42.73,,false,
2023-04-10 05:00:00,Italy,Italy,IT,216.34,286.63,52.97,45.64,,false,
2023-04-10 06:00:00,Italy,Italy,IT,186.46,249.99,60.06,55.1,,false,
2023-04-10 07:00:00,Italy,Italy,IT,163.17,222.61,64.97,62.97,,false,
2023-04-10 08:00:00,Italy,Italy,IT,145.35,201.76,68.87,67.53,,false,
2023-04-10 09:00:00,Italy,Italy,IT,128.8,181.77,72.84,71.9,,false,
2023-04-10 10:00:00,Italy,Italy,IT,116.45,166.44,75.78,75.38,,false,
2023-04-10 11:00:00,Italy,Italy,IT,109,157.39,77.44,76.94,,false,
2023-04-10 12:00:00,Italy,Italy,IT,110.93,159.43,76.88,76.64,,false,
2023-04-10 13:00:00,Italy,Italy,IT,117.51,167.74,75.23,74.76,,false,
2023-04-10 14:00:00,Italy,Italy,IT,121.48,172.27,74.35,72.45,,false,
2023-04-10 15:00:00,Italy,Italy,IT,140.41,194.64,69.99,65.91,,false,
2023-04-10 16:00:00,Italy,Italy,IT,171.86,230.42,63.66,56.69,,false,
2023-04-10 17:00:00,Italy,Italy,IT,194.46,253.29,59.87,51.14,,false,
2023-04-10 18:00:00,Italy,Italy,IT,198.56,254.94,60.43,51.18,,false,
2023-04-10 19:00:00,Italy,Italy,IT,189.27,248.5,60.7,49.82,,false,
2023-04-10 20:00:00,Italy,Italy,IT,191.51,251.78,60.46,48.02,,false,
2023-04-10 21:00:00,Italy,Italy,IT,182.02,241.29,62.89,49.98,,false,
2023-04-10 22:00:00,Italy,Italy,IT,184.79,243.32,63.64,50.62,,false,
2023-04-10 23:00:00,Italy,Italy,IT,191.54,252.07,61.79,49.03,,false,
2023-04-11 00:00:00,Italy,Italy,IT,200.59,263.41,59.81,47.14,,false,
2023-04-11 01:00:00,Italy,Italy,IT,204.65,268.61,58.72,45.35,,false,
2023-04-11 02:00:00,Italy,Italy,IT,208.4,273.09,57.92,43.71,,false,
2023-04-11 03:00:00,Italy,Italy,IT,218.17,285.36,55.33,40.64,,false,
2023-04-11 04:00:00,Italy,Italy,IT,250.76,324.96,47.11,34.8,,false,
2023-04-11 05:00:00,Italy,Italy,IT,244.44,311.11,50.52,39.49,,false,
2023-04-11 06:00:00,Italy,Italy,IT,225.17,288.83,54.25,44.8,,false,
2023-04-11 07:00:00,Italy,Italy,IT,209.29,271.78,56.94,48.61,,false,
2023-04-11 08:00:00,Italy,Italy,IT,202.31,268.82,56.51,48.74,,false,
2023-04-11 09:00:00,Italy,Italy,IT,191.5,256.46,58.86,51.67,,false,
2023-04-11 10:00:00,Italy,Italy,IT,172.83,233.52,63.38,54.95,,false,
2023-04-11 11:00:00,Italy,Italy,IT,166.01,225.25,64.98,56.26,,false,
2023-04-11 12:00:00,Italy,Italy,IT,170,230.05,64.02,55.54,,false,
2023-04-11 13:00:00,Italy,Italy,IT,177.15,238.59,62.36,53.74,,false,
2023-04-11 14:00:00,Italy,Italy,IT,187.68,250.99,59.96,50.74,,false,
2023-04-11 15:00:00,Italy,Italy,IT,210.65,278.7,54.44,44.07,,false,
2023-04-11 16:00:00,Italy,Italy,IT,235.97,308.06,48.92,37.49,,false,
2023-04-11 17:00:00,Italy,Italy,IT,248.74,316.5,48.49,38.33,,false,
2023-04-11 18:00:00,Italy,Italy,IT,243.45,309.11,50.09,40.04,,false,
2023-04-11 19:00:00,Italy,Italy,IT,245.99,314.21,48.75,37.42,,false,
2023-04-11 20:00:00,Italy,Italy,IT,255.09,326.55,46.38,34.99,,false,
2023-04-11 21:00:00,Italy,Italy,IT,259.24,333.94,44.75,33.95,,false,
2023-04-11 22:00:00,Italy,Italy,IT,239.1,310.65,49.14,36.13,,false,
2023-04-11 23:00:00,Italy,Italy,IT,234.91,305.94,50.02,36.37,,false,
2023-04-12 00:00:00,Italy,Italy,IT,235.04,305.85,50.33,36.27,,false,
2023-04-12 01:00:00,Italy,Italy,IT,241.12,313.55,48.85,34.76,,false,
2023-04-12 02:00:00,Italy,Italy,IT,246.41,320.4,47.42,33.51,,false,
2023-04-12 03:00:00,Italy,Italy,IT,261.95,339.69,43.5,30.61,,false,
2023-04-12 04:00:00,Italy,Italy,IT,275.31,355.53,40.26,29.18,,false,
2023-04-12 05:00:00,Italy,Italy,IT,269.79,347.16,42,32.26,,false,
2023-04-12 06:00:00,Italy,Italy,IT,251.2,320.11,47.93,41.18,,false,
2023-04-12 07:00:00,Italy,Italy,IT,233.74,302.54,50.26,43.67,,false,
2023-04-12 08:00:00,Italy,Italy,IT,227.16,296.37,51.19,43.93,,false,
2023-04-12 09:00:00,Italy,Italy,IT,214.28,280.42,54.41,47.55,,false,
2023-04-12 10:00:00,Italy,Italy,IT,202.7,266.1,57.41,50.72,,false,
2023-04-12 11:00:00,Italy,Italy,IT,202.29,269.57,55.92,48.77,,false,
2023-04-12 12:00:00,Italy,Italy,IT,206.61,274.96,54.83,47.45,,false,
2023-04-12 13:00:00,Italy,Italy,IT,209.79,278.89,53.72,46.15,,false,
2023-04-12 14:00:00,Italy,Italy,IT,217.68,288.11,51.9,43.26,,false,
2023-04-12 15:00:00,Italy,Italy,IT,236.82,311.57,47.44,38.38,,false,
2023-04-12 16:00:00,Italy,Italy,IT,260.79,337.9,42.94,33.62,,false,
2023-04-12 17:00:00,Italy,Italy,IT,271.82,346.62,42.3,33.71,,false,
2023-04-12 18:00:00,Italy,Italy,IT,274.94,350.02,41.72,33.74,,false,
2023-04-12 19:00:00,Italy,Italy,IT,276.97,356.3,39.87,30.86,,false,
2023-04-12 20:00:00,Italy,Italy,IT,273.29,352.16,41.02,30.76,,false,
2023-04-12 21:00:00,Italy,Italy,IT,263.89,342.05,43.02,32.09,,false,
2023-04-12 22:00:00,Italy,Italy,IT,243.73,317.1,47.88,34.53,,false,
2023-04-12 23:00:00,Italy,Italy,IT,241.05,313.84,48.43,34.71,,false,
2023-04-13 00:00:00,Italy,Italy,IT,241.58,314.29,48.46,34.59,,false,
2023-04-13 01:00:00,Italy,Italy,IT,240.03,312.43,48.86,34.26,,false,
2023-04-13 02:00:00,Italy,Italy,IT,247.28,321.64,46.94,32.52,,false,
2023-04-13 03:00:00,Italy,Italy,IT,251.16,325.95,46.42,32.9,,false,
2023-04-13 04:00:00,Italy,Italy,IT,270.05,349.44,41.33,30.13,,false,
2023-04-13 05:00:00,Italy,Italy,IT,265.47,337.4,44.87,36.25,,false,
2023-04-13 06:00:00,Italy,Italy,IT,254.57,321.53,48.42,41.18,,false,
2023-04-13 07:00:00,Italy,Italy,IT,238.8,306.96,49.98,42.76,,false,
2023-04-13 08:00:00,Italy,Italy,IT,222.04,292.74,51.22,43.28,,false,
2023-04-13 09:00:00,Italy,Italy,IT,202.21,268.44,55.63,48.08,,false,
2023-04-13 10:00:00,Italy,Italy,IT,203.23,270.08,55.5,47.88,,false,
2023-04-13 11:00:00,Italy,Italy,IT,207.31,275.1,54.6,46.46,,false,
2023-04-13 12:00:00,Italy,Italy,IT,219.31,286.08,53.3,45.68,,false,
2023-04-13 13:00:00,Italy,Italy,IT,222.01,285.36,54.3,46.42,,false,
2023-04-13 14:00:00,Italy,Italy,IT,223.21,288.64,53.01,44.48,,false,
2023-04-13 15:00:00,Italy,Italy,IT,225.28,294.83,50.93,42.54,,false,
2023-04-13 16:00:00,Italy,Italy,IT,240.91,313.46,47.52,39.87,,false,
2023-04-13 17:00:00,Italy,Italy,IT,243.9,314.92,47.55,40.74,,false,
2023-04-13 18:00:00,Italy,Italy,IT,247.48,316.46,47.93,41.38,,false,
2023-04-13 19:00:00,Italy,Italy,IT,249.14,320.23,47.07,40.53,,false,
2023-04-13 20:00:00,Italy,Italy,IT,254.74,329.81,44.91,38.45,,false,
2023-04-13 21:00:00,Italy,Italy,IT,244.67,317.58,47.93,40.09,,false,
2023-04-13 22:00:00,Italy,Italy,IT,220.25,287.45,53.62,42.6,,false,
2023-04-13 23:00:00,Italy,Italy,IT,217.54,283.66,54.66,42.5,,false,
2023-04-14 00:00:00,Italy,Italy,IT,220.92,288.19,53.63,42.77,,false,
2023-04-14 01:00:00,Italy,Italy,IT,211.92,277.12,55.65,43.65,,false,
2023-04-14 02:00:00,Italy,Italy,IT,210.97,276.19,55.66,43.24,,false,
2023-04-14 03:00:00,Italy,Italy,IT,217.77,284.82,53.97,42.3,,false,
2023-04-14 04:00:00,Italy,Italy,IT,245.89,318.15,47.48,38.73,,false,
2023-04-14 05:00:00,Italy,Italy,IT,240.05,303.66,51.75,44.02,,false,
2023-04-14 06:00:00,Italy,Italy,IT,217.01,275.42,57.12,50.95,,false,
2023-04-14 07:00:00,Italy,Italy,IT,199.55,258.63,59.21,52.83,,false,
2023-04-14 08:00:00,Italy,Italy,IT,182.7,242.11,61.37,54.89,,false,
2023-04-14 09:00:00,Italy,Italy,IT,169.46,227.75,63.72,56.74,,false,
2023-04-14 10:00:00,Italy,Italy,IT,156.79,213.48,66.27,59.73,,false,
2023-04-14 11:00:00,Italy,Italy,IT,148.21,202.94,68.4,61.17,,false,
2023-04-14 12:00:00,Italy,Italy,IT,144.45,197.98,69.39,61.85,,false,
2023-04-14 13:00:00,Italy,Italy,IT,152.86,207.93,67.63,60.15,,false,
2023-04-14 14:00:00,Italy,Italy,IT,162.02,218.71,65.47,57.65,,false,
2023-04-14 15:00:00,Italy,Italy,IT,183.31,243.82,60.99,52.58,,false,
2023-04-14 16:00:00,Italy,Italy,IT,217.03,284.26,53.12,44.57,,false,
2023-04-14 17:00:00,Italy,Italy,IT,241.81,308.39,49.98,41.75,,false,
2023-04-14 18:00:00,Italy,Italy,IT,255.45,321.33,48.6,40.98,,false,
2023-04-14 19:00:00,Italy,Italy,IT,260.57,328.58,47.02,38.99,,false,
2023-04-14 20:00:00,Italy,Italy,IT,262.97,337.99,43.91,35.06,,false,
2023-04-14 21:00:00,Italy,Italy,IT,262.17,336.92,44.37,34.71,,false,
2023-04-14 22:00:00,Italy,Italy,IT,222.42,285.84,55.3,40.99,,false,
2023-04-14 23:00:00,Italy,Italy,IT,211.63,270.51,58.87,43.33,,false,
2023-04-15 00:00:00,Italy,Italy,IT,210.22,267.84,59.46,43.96,,false,
2023-04-15 01:00:00,Italy,Italy,IT,210.84,268.85,59.11,43.21,,false,
2023-04-15 02:00:00,Italy,Italy,IT,205.81,264.69,59.29,42.31,,false,
2023-04-15 03:00:00,Italy,Italy,IT,207.8,268.88,58.01,41.47,,false,
2023-04-15 04:00:00,Italy,Italy,IT,216.32,279.81,55.67,40.22,,false,
2023-04-15 05:00:00,Italy,Italy,IT,213.8,277.57,55.67,42.45,,false,
2023-04-15 06:00:00,Italy,Italy,IT,188.21,248.22,60.5,49.73,,false,
2023-04-15 07:00:00,Italy,Italy,IT,171.13,229.62,63.44,53.83,,false,
2023-04-15 08:00:00,Italy,Italy,IT,156.43,212.74,66.69,57.44,,false,
2023-04-15 09:00:00,Italy,Italy,IT,131.87,183.01,72.24,63.51,,false,
2023-04-15 10:00:00,Italy,Italy,IT,119.32,167.65,75.06,67.86,,false,
2023-04-15 11:00:00,Italy,Italy,IT,120.09,168.49,74.83,67.57,,false,
2023-04-15 12:00:00,Italy,Italy,IT,125.54,174.86,73.7,66.58,,false,
2023-04-15 13:00:00,Italy,Italy,IT,130.8,182.11,72.13,63.25,,false,
2023-04-15 14:00:00,Italy,Italy,IT,141.91,194.79,69.95,59.47,,false,
2023-04-15 15:00:00,Italy,Italy,IT,175.38,231.4,63.78,53.35,,false,
2023-04-15 16:00:00,Italy,Italy,IT,207.24,270.47,56.15,43.99,,false,
2023-04-15 17:00:00,Italy,Italy,IT,223.89,288.23,53.24,41.06,,false,
2023-04-15 18:00:00,Italy,Italy,IT,225.92,288.96,53.49,41.67,,false,
2023-04-15 19:00:00,Italy,Italy,IT,229.44,295.8,51.61,39.67,,false,
2023-04-15 20:00:00,Italy,Italy,IT,234.28,304.45,49.64,37.62,,false,
2023-04-15 21:00:00,Italy,Italy,IT,236.02,306.56,49.62,37.64,,false,
2023-04-15 22:00:00,Italy,Italy,IT,220.03,281.62,56.32,40.45,,false,
2023-04-15 23:00:00,Italy,Italy,IT,219.35,278.77,57.6,40.95,,false,
2023-04-16 00:00:00,Italy,Italy,IT,211.05,274.2,57.54,39.88,,false,
2023-04-16 01:00:00,Italy,Italy,IT,207.44,270.07,58.21,39.25,,false,
2023-04-16 02:00:00,Italy,Italy,IT,215.88,280.14,56.51,36.41,,false,
2023-04-16 03:00:00,Italy,Italy,IT,223.42,288.47,55.47,35.68,,false,
2023-04-16 04:00:00,Italy,Italy,IT,221.91,286.34,56.04,36.87,,false,
2023-04-16 05:00:00,Italy,Italy,IT,221.34,285.11,55.89,40.06,,false,
2023-04-16 06:00:00,Italy,Italy,IT,191.58,250.37,61.93,48.62,,false,
2023-04-16 07:00:00,Italy,Italy,IT,162.98,217.88,67.59,55.44,,false,
2023-04-16 08:00:00,Italy,Italy,IT,150.75,204.01,69.91,60.13,,false,
2023-04-16 09:00:00,Italy,Italy,IT,146.34,199.2,70.67,63.33,,false,
2023-04-16 10:00:00,Italy,Italy,IT,137.45,188.23,72.63,67.7,,false,
2023-04-16 11:00:00,Italy,Italy,IT,129.63,178.89,74.09,69.11,,false,
2023-04-16 12:00:00,Italy,Italy,IT,134.25,184.73,72.92,67.61,,false,
2023-04-16 13:00:00,Italy,Italy,IT,141.8,192.75,71.75,65.94,,false,
2023-04-16 14:00:00,Italy,Italy,IT,164.41,219.73,66.74,59.21,,false,
2023-04-16 15:00:00,Italy,Italy,IT,186.94,246.22,61.9,52.64,,false,
2023-04-16 16:00:00,Italy,Italy,IT,212.6,276.39,55.88,45.29,,false,
2023-04-16 17:00:00,Italy,Italy,IT,228.89,294.99,52.18,42.14,,false,
2023-04-16 18:00:00,Italy,Italy,IT,226.8,289.48,53.81,43.56,,false,
2023-04-16 19:00:00,Italy,Italy,IT,233.33,301.03,51.1,39.76,,false,
2023-04-16 20:00:00,Italy,Italy,IT,243.23,314.76,48.22,36.93,,false,
2023-04-16 21:00:00,Italy,Italy,IT,235.99,304.72,50.9,38.69,,false,
2023-04-16 22:00:00,Italy,Italy,IT,223.84,289.74,53.96,40.01,,false,
2023-04-16 23:00:00,Italy,Italy,IT,221.95,286.9,55,40.1,,false,
2023-04-17 00:00:00,Italy,Italy,IT,222.77,287.97,55.01,39.37,,false,
2023-04-17 01:00:00,Italy,Italy,IT,228.03,294.58,53.59,37.98,,false,
2023-04-17 02:00:00,Italy,Italy,IT,229.64,296.24,53.41,38.07,,false,
2023-04-17 03:00:00,Italy,Italy,IT,250.69,319.97,48.98,36.34,,false,
2023-04-17 04:00:00,Italy,Italy,IT,283.2,360.31,40.51,32.57,,false,
2023-04-17 05:00:00,Italy,Italy,IT,270.19,345.67,42.53,35.67,,false,
2023-04-17 06:00:00,Italy,Italy,IT,254.21,322.92,47.5,42.32,,false,
2023-04-17 07:00:00,Italy,Italy,IT,242.06,309.75,49.91,43.84,,false,
2023-04-17 08:00:00,Italy,Italy,IT,234.09,302.92,50.77,44.31,,false,
2023-04-17 09:00:00,Italy,Italy,IT,223.73,291.67,52.61,45.65,,false,
2023-04-17 10:00:00,Italy,Italy,IT,219.48,287.02,53.5,47,,false,
2023-04-17 11:00:00,Italy,Italy,IT,218.2,286.44,53.36,45.61,,false,
2023-04-17 12:00:00,Italy,Italy,IT,222.68,293.17,51.55,43.66,,false,
2023-04-17 13:00:00,Italy,Italy,IT,228.81,300.16,50.43,42.78,,false,
2023-04-17 14:00:00,Italy,Italy,IT,226.59,297.85,50.57,43.31,,false,
2023-04-17 15:00:00,Italy,Italy,IT,237.42,309.93,48.55,40.38,,false,
2023-04-17 16:00:00,Italy,Italy,IT,255.59,331,44.66,35.67,,false,
2023-04-17 17:00:00,Italy,Italy,IT,268.85,342.99,43.32,35.09,,false,
2023-04-17 18:00:00,Italy,Italy,IT,273.31,345.43,43.42,35.66,,false,
2023-04-17 19:00:00,Italy,Italy,IT,278.59,351.1,42.95,34.62,,false,
2023-04-17 20:00:00,Italy,Italy,IT,287.6,366.43,39.32,29.45,,false,
2023-04-17 21:00:00,Italy,Italy,IT,280.48,359.81,40.34,29.11,,false,
2023-04-17 22:00:00,Italy,Italy,IT,284.23,364.56,39.84,28.13,,false,
2023-04-17 23:00:00,Italy,Italy,IT,285.01,365.23,39.99,27.76,,false,
2023-04-18 00:00:00,Italy,Italy,IT,281.74,361.96,40.5,27.36,,false,
2023-04-18 01:00:00,Italy,Italy,IT,280.11,359.99,40.92,27.62,,false,
2023-04-18 02:00:00,Italy,Italy,IT,281.21,361.45,40.64,27.39,,false,
2023-04-18 03:00:00,Italy,Italy,IT,291.37,373.22,38.48,26.56,,false,
2023-04-18 04:00:00,Italy,Italy,IT,294.56,378.18,36.76,25.72,,false,
2023-04-18 05:00:00,Italy,Italy,IT,290.95,373.74,37.06,28.48,,false,
2023-04-18 06:00:00,Italy,Italy,IT,271.33,348.58,42.09,35.26,,false,
2023-04-18 07:00:00,Italy,Italy,IT,256.06,332.16,44.93,37.75,,false,
2023-04-18 08:00:00,Italy,Italy,IT,241.83,315.97,47.96,39.65,,false,
2023-04-18 09:00:00,Italy,Italy,IT,230.92,302.99,50.42,42.02,,false,
2023-04-18 10:00:00,Italy,Italy,IT,220.61,290.39,52.94,44.69,,false,
2023-04-18 11:00:00,Italy,Italy,IT,211.44,279.22,55.1,46.99,,false,
2023-04-18 12:00:00,Italy,Italy,IT,216.8,285.26,53.97,45.31,,false,
2023-04-18 13:00:00,Italy,Italy,IT,233.28,304.96,50.12,41.73,,false,
2023-04-18 14:00:00,Italy,Italy,IT,245.15,320.48,46.8,38.35,,false,
2023-04-18 15:00:00,Italy,Italy,IT,260.62,338.94,43.37,34.6,,false,
2023-04-18 16:00:00,Italy,Italy,IT,282.09,363.24,39.15,30.09,,false,
2023-04-18 17:00:00,Italy,Italy,IT,294.4,372.17,38.56,30.24,,false,
2023-04-18 18:00:00,Italy,Italy,IT,293.45,367.9,39.97,32.33,,false,
2023-04-18 19:00:00,Italy,Italy,IT,297.14,375.78,38.09,29.74,,false,
2023-04-18 20:00:00,Italy,Italy,IT,300.92,385.48,35.25,25.48,,false,
2023-04-18 21:00:00,Italy,Italy,IT,303.44,390.11,34.39,24.74,,false,
2023-04-18 22:00:00,Italy,Italy,IT,297.46,382.04,36.56,25.5,,false,
2023-04-18 23:00:00,Italy,Italy,IT,289.91,372.58,38.38,26.24,,false,
2023-04-19 00:00:00,Italy,Italy,IT,285.48,366.31,39.99,27.19,,false,
2023-04-19 01:00:00,Italy,Italy,IT,279.47,358.48,41.49,28.28,,false,
2023-04-19 02:00:00,Italy,Italy,IT,279.71,358.91,41.29,28.14,,false,
2023-04-19 03:00:00,Italy,Italy,IT,290.44,372.03,38.81,27.17,,false,
2023-04-19 04:00:00,Italy,Italy,IT,290.77,370.86,38.98,27.96,,false,
2023-04-19 05:00:00,Italy,Italy,IT,277.2,351.58,42.83,34.79,,false,
2023-04-19 06:00:00,Italy,Italy,IT,245.53,315.74,48.49,41.24,,false,
2023-04-19 07:00:00,Italy,Italy,IT,224.8,294.9,51.73,43.85,,false,
2023-04-19 08:00:00,Italy,Italy,IT,214.33,283.07,53.94,46.51,,false,
2023-04-19 09:00:00,Italy,Italy,IT,198,263.36,57.66,49.91,,false,
2023-04-19 10:00:00,Italy,Italy,IT,186.29,249.48,60.39,52.43,,false,
2023-04-19 11:00:00,Italy,Italy,IT,186.69,249.69,60.45,52.59,,false,
2023-04-19 12:00:00,Italy,Italy,IT,189.59,252.53,60.11,52.02,,false,
2023-04-19 13:00:00,Italy,Italy,IT,204.3,270.46,56.64,48.68,,false,
2023-04-19 14:00:00,Italy,Italy,IT,219.28,288.68,53.19,44.96,,false,
2023-04-19 15:00:00,Italy,Italy,IT,240.76,314.65,48.22,38.82,,false,
2023-04-19 16:00:00,Italy,Italy,IT,263.68,340.89,43.56,32.49,,false,
2023-04-19 17:00:00,Italy,Italy,IT,283.51,357.32,41.99,32,,false,
2023-04-19 18:00:00,Italy,Italy,IT,287.58,361.27,41.61,32.16,,false,
2023-04-19 19:00:00,Italy,Italy,IT,294.69,371.4,39.49,30.48,,false,
2023-04-19 20:00:00,Italy,Italy,IT,301.96,387.97,34.89,23.89,,false,
2023-04-19 21:00:00,Italy,Italy,IT,307.28,394,34.4,23.56,,false,
2023-04-19 22:00:00,Italy,Italy,IT,285.08,365.85,40.23,26.59,,false,
2023-04-19 23:00:00,Italy,Italy,IT,284.83,364.68,40.94,27.04,,false,
2023-04-20 00:00:00,Italy,Italy,IT,288.48,369.62,40.08,26.49,,false,
2023-04-20 01:00:00,Italy,Italy,IT,288.58,369.91,39.78,25.71,,false,
2023-04-20 02:00:00,Italy,Italy,IT,285.96,366.67,39.92,25.45,,false,
2023-04-20 03:00:00,Italy,Italy,IT,286.18,367.16,39.6,25.04,,false,
2023-04-20 04:00:00,Italy,Italy,IT,296.55,378.56,37.27,25.44,,false,
2023-04-20 05:00:00,Italy,Italy,IT,281.13,359.58,40.43,29.86,,false,
2023-04-20 06:00:00,Italy,Italy,IT,259.86,334.15,44.85,35.93,,false,
2023-04-20 07:00:00,Italy,Italy,IT,242.95,315.91,47.85,39.17,,false,
2023-04-20 08:00:00,Italy,Italy,IT,230.73,302.48,50.22,41.43,,false,
2023-04-20 09:00:00,Italy,Italy,IT,221.38,291.64,52.09,43.46,,false,
2023-04-20 10:00:00,Italy,Italy,IT,216.57,286.07,53.13,45.22,,false,
2023-04-20 11:00:00,Italy,Italy,IT,209.88,277.92,54.58,46.22,,false,
2023-04-20 12:00:00,Italy,Italy,IT,212.39,281.16,53.83,45.32,,false,
2023-04-20 13:00:00,Italy,Italy,IT,211.02,278.87,54.37,44.28,,false,
2023-04-20 14:00:00,Italy,Italy,IT,227.48,298.31,50.95,40.64,,false,
2023-04-20 15:00:00,Italy,Italy,IT,250.1,325.51,45.86,35.97,,false,
2023-04-20 16:00:00,Italy,Italy,IT,269.85,348.43,41.5,31.26,,false,
2023-04-20 17:00:00,Italy,Italy,IT,277.17,354.97,40.67,30.67,,false,
2023-04-20 18:00:00,Italy,Italy,IT,280.29,358.44,39.97,30.45,,false,
2023-04-20 19:00:00,Italy,Italy,IT,287.2,366.09,39.05,29.07,,false,
2023-04-20 20:00:00,Italy,Italy,IT,300.58,386.64,34.85,24.87,,false,
2023-04-20 21:00:00,Italy,Italy,IT,299.32,383.84,36.37,25.67,,false,
2023-04-20 22:00:00,Italy,Italy,IT,288.42,369.53,39.89,26.12,,false,
2023-04-20 23:00:00,Italy,Italy,IT,279.84,360.4,41.19,26.23,,false,
2023-04-21 00:00:00,Italy,Italy,IT,285.61,366.61,40.43,25.86,,false,
2023-04-21 01:00:00,Italy,Italy,IT,283.02,363.09,41.07,26.02,,false,
2023-04-21 02:00:00,Italy,Italy,IT,283.48,363.86,40.8,25.74,,false,
2023-04-21 03:00:00,Italy,Italy,IT,290.01,371.6,39.2,25.51,,false,
2023-04-21 04:00:00,Italy,Italy,IT,291.61,373.15,38.35,26.01,,false,
2023-04-21 05:00:00,Italy,Italy,IT,278.72,352.88,42.53,33.9,,false,
2023-04-21 06:00:00,Italy,Italy,IT,249.66,317.35,49.1,41.97,,false,
2023-04-21 07:00:00,Italy,Italy,IT,231.36,300.24,51.23,44.51,,false,
2023-04-21 08:00:00,Italy,Italy,IT,218.93,288.71,52.83,45.79,,false,
2023-04-21 09:00:00,Italy,Italy,IT,205.98,274.04,55.57,48.99,,false,
2023-04-21 10:00:00,Italy,Italy,IT,188.27,252.72,59.62,52.64,,false,
2023-04-21 11:00:00,Italy,Italy,IT,177.29,239.17,62.3,54.77,,false,
2023-04-21 12:00:00,Italy,Italy,IT,186.45,250.29,60.05,52.93,,false,
2023-04-21 13:00:00,Italy,Italy,IT,194.2,259.19,58.49,50.18,,false,
2023-04-21 14:00:00,Italy,Italy,IT,213.5,282.38,54.18,45.17,,false,
2023-04-21 15:00:00,Italy,Italy,IT,237.89,310.9,49.22,40.1,,false,
2023-04-21 16:00:00,Italy,Italy,IT,269.28,346.82,42.87,32.33,,false,
2023-04-21 17:00:00,Italy,Italy,IT,283.47,361.26,40.63,29.84,,false,
2023-04-21 18:00:00,Italy,Italy,IT,287.43,364.41,40.3,29.99,,false,
2023-04-21 19:00:00,Italy,Italy,IT,303.6,383.92,37.33,27.5,,false,
2023-04-21 20:00:00,Italy,Italy,IT,302.56,385.83,36.43,25.45,,false,
2023-04-21 21:00:00,Italy,Italy,IT,308.21,393.67,34.94,24.28,,false,
2023-04-21 22:00:00,Italy,Italy,IT,286.67,365.29,40.61,28.35,,false,
2023-04-21 23:00:00,Italy,Italy,IT,283.21,362.82,41.09,28.13,,false,
2023-04-22 00:00:00,Italy,Italy,IT,286.54,367.28,40.49,26.86,,false,
2023-04-22 01:00:00,Italy,Italy,IT,284.65,365.24,40.82,26.8,,false,
2023-04-22 02:00:00,Italy,Italy,IT,280.27,360.47,41.36,26.6,,false,
2023-04-22 03:00:00,Italy,Italy,IT,278.84,358.6,41.68,27.55,,false,
2023-04-22 04:00:00,Italy,Italy,IT,277.69,356.19,42.39,29.11,,false,
2023-04-22 05:00:00,Italy,Italy,IT,247.68,320.29,48.61,36.51,,false,
2023-04-22 06:00:00,Italy,Italy,IT,209.46,275.67,56.46,47.07,,false,
2023-04-22 07:00:00,Italy,Italy,IT,171.75,230.46,64.89,55.81,,false,
2023-04-22 08:00:00,Italy,Italy,IT,139.1,191.23,72.58,63.64,,false,
2023-04-22 09:00:00,Italy,Italy,IT,122.92,172.23,76.07,67.86,,false,
